time,cbh (m) (Cloud base height),d2m (K) (2 metre dewpoint temperature),t2m (K) (2 metre temperature),hcc ((0 - 1)) (High cloud cover),lcc ((0 - 1)) (Low cloud cover),mcc ((0 - 1)) (Medium cloud cover),tcc ((0 - 1)) (Total cloud cover),tcw (kg m**-2) (Total column water),tcwv (kg m**-2) (Total column vertically-integrated water vapour),tp (m) (Total precipitation),avg_ie (kg m**-2 s**-1) (Time-mean moisture flux),avg_sdirswrf (W m**-2) (Time-mean surface direct short-wave radiation flux),"avg_sdirswrfcs (W m**-2) (Time-mean surface direct short-wave radiation flux, clear sky)",avg_sdlwrf (W m**-2) (Time-mean surface downward long-wave radiation flux),"avg_sdlwrfcs (W m**-2) (Time-mean surface downward long-wave radiation flux, clear sky)",avg_sdswrf (W m**-2) (Time-mean surface downward short-wave radiation flux),"avg_sdswrfcs (W m**-2) (Time-mean surface downward short-wave radiation flux, clear sky)",avg_sduvrf (W m**-2) (Time-mean surface downward UV radiation flux),avg_slhtf (W m**-2) (Time-mean surface latent heat flux),avg_snlwrf (W m**-2) (Time-mean surface net long-wave radiation flux),"avg_snlwrfcs (W m**-2) (Time-mean surface net long-wave radiation flux, clear sky)",avg_snswrf (W m**-2) (Time-mean surface net short-wave radiation flux),"avg_snswrfcs (W m**-2) (Time-mean surface net short-wave radiation flux, clear sky)",avg_ishf (W m**-2) (Time-mean surface sensible heat flux),avg_tdswrf (W m**-2) (Time mean top downward short-wave radiation flux),avg_tnlwrf (W m**-2) (Time-mean top net long-wave radiation flux),"avg_tnlwrfcs (W m**-2) (Time-mean top net long-wave radiation flux, clear sky)",avg_tnswrf (W m**-2) (Time-mean top net short-wave radiation flux),"avg_tnswrfcs (W m**-2) (Time-mean top net short-wave radiation flux, clear sky)",avg_tprate (kg m**-2 s**-1) (Time-mean total precipitation rate),avg_vimdf (kg m**-2 s**-1) (Time-mean total column vertically-integrated moisture divergence flux),tp_mm (mm) (Total precipitation),avg_tprate_W (W m**-2) (Time-mean total precipitation rate),t2m (°C) (2 metre temperature),d2m (°C) (2 metre dewpoint temperature),balanc_earth (W m**-2) (earth_balance),balanc_atmos (W m**-2) (atmospheric_balance),balanc_surface (W m**-2) (surface_balance)
1999-01-01,666.9421,296.3728,298.28262,0.8638125,0.37978,0.4431301,0.9312116,54.366676,53.94781,0.0129257105,-3.7689857e-05,74.83553,262.8751,417.14563,397.91193,161.80644,302.82108,20.689709,94.254234,28.544071,-46.875572,-138.68277,259.4976,17.949219,430.14688,193.73753,-266.50183,-247.5115,366.62402,0.00014960277,-9.980792e-05,387.77133,374.00692235678434,25.13263,23.222809,53.77397,335.5914102718234,-2.0647507
1999-02-01,746.1319,296.25974,298.08725,0.847511,0.3403033,0.4521791,0.9306981,54.432682,54.04526,0.013521781,-3.786448e-05,75.80633,271.1086,416.3272,397.74783,164.32115,311.22116,21.2975,94.69082,28.874256,-46.62333,-140.86002,266.74637,18.008863,439.58252,195.50066,-266.4753,-251.61147,375.46884,0.00015650071,-0.00010881699,405.65344,391.2517786375247,24.937256,23.109741,56.11081,353.3856897703372,-0.7139206
1999-03-01,829.40607,296.1645,297.97537,0.84865403,0.34230667,0.4655159,0.92778385,54.67187,54.216385,0.014136828,-3.8761365e-05,79.124306,269.7706,416.54587,398.08426,167.91751,309.97333,21.498657,96.93382,29.319666,-46.889805,-144.28812,266.24518,18.987743,437.34067,196.83963,-266.59705,-254.80656,374.20023,0.00016361888,-0.00011375937,424.10483,409.0472066309303,24.825378,23.014496,57.966934,371.03343938849866,-0.95310974
1999-04-01,683.21497,296.3484,298.03897,0.7957934,0.3907247,0.48521495,0.9217201,55.0246,54.629032,0.01315648,-3.6085134e-05,68.99804,254.24042,417.1327,397.84302,152.12007,293.8149,19.510998,90.241264,27.037027,-45.417877,-131.56233,253.81435,15.440009,417.51956,203.15419,-267.95245,-237.54427,357.80777,0.00015227198,-0.00010264995,394.6944,380.67995774326846,24.888977,23.198395,34.390076,325.98474442539737,-1.1559677
1999-05-01,561.30426,296.25375,297.76254,0.82611954,0.45215595,0.46642277,0.93243986,55.051395,54.66102,0.014845227,-3.3454045e-05,60.391388,227.78377,416.62103,396.3166,138.9427,268.93317,17.893213,83.662,25.220472,-44.603645,-120.98253,233.96967,12.91093,390.19672,195.81319,-266.88278,-221.90312,333.9988,0.00017181819,-0.00012475334,445.3568,429.5454709790647,24.612549,23.10376,26.089935,372.7842824719846,-0.81087494
1999-06-01,613.6137,296.42825,298.595,0.5076258,0.31943265,0.26476854,0.72983664,48.99961,48.829067,0.0058396757,-3.9877075e-05,100.29102,208.92596,411.80746,396.37973,173.02928,253.15028,21.082281,99.72351,34.082478,-48.63072,-151.68819,221.2119,18.093864,373.6906,241.74182,-275.06677,-250.59235,318.58466,6.758846e-05,-1.6213278e-05,175.19028,168.97114619496278,25.445007,23.27826,8.850525,78.3098226475995,-0.21166229
1999-07-01,992.4072,296.00842,298.79352,0.2797505,0.22526088,0.22256806,0.5331852,43.892136,43.7695,0.0034317996,-4.430112e-05,136.7748,214.93918,405.6677,393.28174,201.68001,259.54562,24.026321,110.788445,42.476093,-53.96817,-177.31763,227.3514,23.285847,379.49832,263.1386,-282.0821,-275.0163,324.15085,3.971763e-05,1.589142e-05,102.95399,99.29407497111242,25.643524,22.858429,11.877686,-0.38393406209070235,0.76725006
1999-08-01,1332.357,295.885,299.77057,0.28402734,0.17270978,0.22964408,0.5021143,44.018166,43.890816,0.0032528706,-4.4767516e-05,150.89279,225.24963,408.46634,397.48398,218.11455,274.71246,25.738161,111.95475,45.49886,-55.661198,-191.0555,239.72252,32.59714,402.49924,263.86237,-283.52795,-295.3304,343.4088,3.765088e-05,1.288886e-05,97.58612,94.12719919055235,26.620575,22.735016,31.468048,12.635744112427346,1.0047531
1999-09-01,1233.3882,296.07693,300.2814,0.4566273,0.18982661,0.20594427,0.6027337,45.712925,45.56855,0.004211504,-4.594249e-05,162.87067,247.28305,412.98566,402.52347,233.79254,295.57925,28.028471,114.892876,45.288162,-55.146217,-202.73523,255.27313,41.82706,425.44983,253.90517,-283.0087,-311.1767,362.70007,4.8742386e-05,4.1181843e-06,126.34512,121.85596460767556,27.131409,22.92694,57.27153,63.50748819776345,0.7271347
1999-10-01,1260.1112,296.24112,299.97168,0.5027076,0.22431828,0.19053501,0.6457537,44.72439,44.583733,0.0046623913,-4.899542e-05,164.08714,260.63943,411.03674,399.4436,237.70012,306.29807,28.897587,122.52728,44.660015,-55.360035,-204.0516,262.27945,35.914204,434.86337,253.1271,-282.81754,-313.3065,369.61502,5.3960848e-05,8.637778e-06,139.87173,134.90212040778715,26.821686,23.091125,60.179382,71.60412007209379,0.95010376
1999-11-01,1555.8535,296.09476,299.77856,0.66800654,0.19555546,0.21772571,0.74343944,48.50046,48.33143,0.0054257126,-4.6694022e-05,149.7504,259.21313,413.07288,402.17715,225.68565,302.391,27.6906,116.771996,43.312645,-53.487926,-193.27728,258.41577,33.006935,430.18777,234.5987,-277.0669,-301.213,365.30444,6.279739e-05,-8.212513e-06,162.77138,156.99348296038806,26.62857,22.944763,66.61432,106.6501068007201,0.18569946
1999-12-01,1053.7003,296.4741,299.4041,0.75275326,0.24514566,0.38853243,0.8497034,52.291317,52.011208,0.008619289,-4.2018466e-05,114.61486,255.6482,417.1104,402.598,192.41663,297.073,23.84083,105.07924,35.410282,-49.22835,-164.79984,254.19366,25.408062,424.54422,222.67451,-272.46896,-272.07257,360.81165,9.975869e-05,-5.3287113e-05,258.57864,249.3967258487828,26.25412,23.324097,49.398056,194.8132869754918,-1.0977478
2000-01-01,633.47943,296.0532,297.95087,0.8469591,0.38644964,0.46679765,0.92960113,53.584385,53.16126,0.014048655,-3.704271e-05,75.77007,263.02872,415.98364,396.3249,160.78473,303.02704,20.599384,92.6361,28.537151,-47.229218,-137.81386,259.65674,18.355686,430.15942,200.44652,-266.61453,-246.23122,366.55353,0.00016259971,-0.000111293484,421.45963,406.4992754138075,24.800873,22.903198,45.7847,361.3629572070204,-1.7150803
2000-02-01,795.9428,295.79138,297.848,0.7821967,0.34396276,0.53639114,0.91168445,53.216022,52.84348,0.012338975,-3.8496175e-05,81.699,271.69327,414.77237,394.87323,167.52856,311.7973,21.372446,96.27139,29.153625,-48.146095,-143.67412,267.21402,19.375637,439.69687,203.81969,-266.53345,-253.67892,375.46027,0.0001428115,-9.8611185e-05,370.16928,357.0287663023919,24.697998,22.641388,49.859238,311.74314847402275,-1.1265411
2000-03-01,715.1878,296.04724,297.86246,0.82097346,0.41411713,0.5211517,0.9312017,54.722687,54.269382,0.015737005,-3.659763e-05,72.491135,268.91382,415.93933,396.1013,157.33304,309.4873,20.245016,91.52296,27.388758,-46.282215,-135.2693,265.8155,17.37572,437.15128,199.69933,-266.0779,-245.64944,373.9563,0.00018213988,-0.00013628857,472.11014,455.3496910375543,24.712463,22.897247,45.95012,410.79498827876523,-1.0181274
2000-04-01,629.5381,296.3545,297.95126,0.8925414,0.451094,0.5249431,0.959201,56.34634,55.794727,0.01669291,-3.3197903e-05,57.59295,253.16927,418.22504,397.28622,140.30324,292.93045,18.203756,83.02117,24.623743,-44.652714,-121.14098,253.0484,14.330143,416.95346,189.36346,-265.70816,-226.98445,357.2939,0.00019320585,-0.00014380977,500.78732,483.0146281165071,24.80127,23.204498,37.620987,438.44852322759107,-0.8340683
2000-05-01,626.3888,296.55557,298.55762,0.6766358,0.3525253,0.34058306,0.81930184,52.68651,52.45573,0.007971661,-3.851984e-05,92.67789,228.76138,415.4863,399.5734,167.48302,269.46503,20.87857,96.33046,31.069328,-46.158142,-145.95653,234.41722,17.991701,389.6697,225.403,-273.65033,-246.80713,333.50894,9.226402e-05,-3.3435594e-05,239.14983,230.66004359861836,25.407623,23.405579,21.404129,155.16866481443867,0.5650406
2000-06-01,705.1124,296.28152,298.59167,0.47839567,0.26990873,0.23804142,0.67270267,47.909023,47.74318,0.005079377,-4.1833504e-05,113.43478,209.4113,408.82596,395.88718,181.34927,253.55653,21.837765,104.61725,37.160496,-49.385147,-158.95204,221.54547,17.84038,373.63525,250.89832,-279.27917,-256.9493,318.46146,5.878531e-05,1.1009869e-06,152.38132,146.96327525598463,25.44168,23.13153,6.050995,49.0630982540315,-0.66607666
2000-07-01,578.6422,295.9918,298.04846,0.47656283,0.35360584,0.28371957,0.728709,48.00047,47.81308,0.0065609273,-4.1463973e-05,105.46214,212.74255,409.20816,393.0111,178.36967,258.01215,21.480314,103.69249,34.671425,-50.004147,-156.68839,226.0393,18.7991,379.9946,242.3177,-274.7734,-256.88397,324.64554,7.593464e-05,-1.9350433e-05,196.82782,189.83659174409695,24.898468,22.841797,14.566269,101.18501093355007,-0.47463226
2000-08-01,1156.2852,296.2951,299.29517,0.32342264,0.22770308,0.172011,0.54381645,42.19875,42.085808,0.0022936307,-4.8864575e-05,154.88799,226.16273,405.92252,394.65866,222.60336,275.79532,26.305984,122.19979,44.371338,-54.8741,-194.98361,240.62917,26.60923,403.2254,268.48404,-285.80542,-299.3622,343.87643,2.6543325e-05,4.235533e-05,68.80892,66.35831141466042,26.145172,23.145111,30.878174,-26.76655888563255,1.8032532
2000-09-01,1241.494,296.26804,299.64902,0.47613236,0.21812572,0.1884653,0.61618286,45.24289,45.084225,0.005320016,-4.824466e-05,151.72702,247.39603,409.38367,398.28223,225.37373,295.952,27.34483,120.64924,43.76017,-54.176773,-195.38838,255.57727,31.345863,425.973,248.73558,-281.63602,-304.14624,363.0557,6.157343e-05,-1.2911522e-06,159.60048,153.93357898574322,26.499023,23.118042,55.41066,89.06189777236432,-0.36689758
2000-10-01,1528.6989,296.32214,300.2143,0.5756084,0.16676487,0.1787305,0.67813534,46.22703,46.09344,0.0030878312,-4.970246e-05,175.38557,260.91333,411.32315,401.82965,246.80397,306.2582,29.844236,124.294975,46.37192,-55.309006,-212.01622,262.29492,38.750675,434.97833,247.88992,-279.92294,-320.54813,369.9005,3.5737416e-05,3.4830162e-05,92.63494,89.3435390025843,27.0643,23.17215,72.6582,35.10811496083625,2.5986557
2000-11-01,1685.0962,296.2943,300.15314,0.67598814,0.16686182,0.21585639,0.7601509,49.346565,49.199345,0.0038422511,-4.7492318e-05,162.11531,259.30927,413.98843,404.0138,234.47784,302.2978,28.598257,118.76895,44.67476,-54.13816,-200.88458,258.35806,36.861645,430.07736,232.13385,-276.01526,-308.24396,365.29214,4.4470566e-05,2.4682164e-05,115.26753,111.17641406599432,27.003143,23.144318,76.11011,67.93834262434393,0.57922363
2000-12-01,1221.167,296.00027,299.9456,0.51337904,0.19639094,0.329721,0.6758545,48.874886,48.707417,0.0044575715,-4.455049e-05,152.34915,257.77988,413.9637,401.64728,220.30476,298.8744,26.867998,111.4117,42.060886,-53.885216,-188.94023,255.66017,35.854424,424.61658,248.24872,-276.2787,-295.19937,360.62332,5.159187e-05,5.8771852e-06,133.72714,128.9796728087822,26.795593,22.85028,46.950653,64.90540065302048,-0.38677216
